datetime,station,mech_drops,elec_drops,elec_picks,mech_picks
2020-01-11T00:00:00,237,34.0,14.0,14.0,43.0
2020-01-12T00:00:00,237,29.0,11.0,14.0,30.0
2020-01-13T00:00:00,237,44.0,21.0,19.0,51.0
2020-01-14T00:00:00,237,41.0,25.0,30.0,52.0
2020-01-15T00:00:00,237,48.0,17.0,23.0,39.0
2020-01-16T00:00:00,237,53.0,32.0,32.0,55.0
2020-01-17T00:00:00,237,41.0,16.0,20.0,50.0
2020-01-18T00:00:00,237,52.0,10.0,12.0,42.0
2020-01-19T00:00:00,237,25.0,16.0,17.0,33.0
2020-01-20T00:00:00,237,25.0,22.0,10.0,26.0
2020-01-21T00:00:00,237,5.0,7.0,7.0,11.0
2020-01-22T00:00:00,237,39.0,11.0,25.0,38.0
2020-01-23T00:00:00,237,55.0,20.0,19.0,46.0
2020-01-24T00:00:00,237,49.0,21.0,20.0,67.0
2020-01-25T00:00:00,237,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,237,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,237,34.0,18.0,19.0,31.0
2020-01-28T00:00:00,237,54.0,23.0,26.0,51.0
2020-01-29T00:00:00,237,50.0,29.0,21.0,53.0
2020-01-30T00:00:00,237,47.0,26.0,22.0,50.0
2020-01-31T00:00:00,237,33.0,37.0,45.0,45.0
2020-01-01T00:00:00,238,14.0,7.0,9.0,23.0
2020-01-02T00:00:00,238,42.0,16.0,15.0,38.0
2020-01-03T00:00:00,238,42.0,11.0,10.0,43.0
2020-01-04T00:00:00,238,36.0,9.0,8.0,34.0
2020-01-05T00:00:00,238,28.0,7.0,7.0,33.0
2020-01-06T00:00:00,238,26.0,5.0,6.0,29.0
2020-01-07T00:00:00,238,48.0,16.0,14.0,38.0
2020-01-08T00:00:00,238,52.0,19.0,19.0,43.0
2020-01-09T00:00:00,238,49.0,18.0,17.0,48.0
2020-01-10T00:00:00,238,38.0,15.0,18.0,46.0
2020-01-11T00:00:00,238,34.0,10.0,10.0,23.0
2020-01-12T00:00:00,238,25.0,11.0,10.0,36.0
2020-01-13T00:00:00,238,54.0,13.0,14.0,49.0
2020-01-14T00:00:00,238,52.0,18.0,17.0,48.0
2020-01-15T00:00:00,238,51.0,11.0,12.0,49.0
2020-01-16T00:00:00,238,45.0,19.0,15.0,55.0
2020-01-17T00:00:00,238,52.0,18.0,23.0,47.0
2020-01-18T00:00:00,238,36.0,12.0,11.0,34.0
2020-01-19T00:00:00,238,21.0,9.0,10.0,33.0
2020-01-20T00:00:00,238,21.0,9.0,7.0,22.0
2020-01-21T00:00:00,238,9.0,4.0,4.0,7.0
2020-01-22T00:00:00,238,50.0,9.0,10.0,40.0
2020-01-23T00:00:00,238,48.0,14.0,14.0,45.0
2020-01-24T00:00:00,238,38.0,15.0,15.0,34.0
2020-01-25T00:00:00,238,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,238,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,238,44.0,13.0,19.0,27.0
2020-01-28T00:00:00,238,57.0,10.0,11.0,52.0
2020-01-29T00:00:00,238,50.0,6.0,6.0,48.0
2020-01-30T00:00:00,238,41.0,15.0,15.0,43.0
2020-01-31T00:00:00,238,49.0,15.0,15.0,56.0
2020-01-01T00:00:00,239,27.0,9.0,10.0,24.0
2020-01-02T00:00:00,239,58.0,9.0,9.0,50.0
2020-01-03T00:00:00,239,63.0,18.0,15.0,62.0
2020-01-04T00:00:00,239,37.0,19.0,17.0,42.0
2020-01-05T00:00:00,239,29.0,6.0,7.0,43.0
2020-01-06T00:00:00,239,25.0,11.0,13.0,27.0
2020-01-07T00:00:00,239,55.0,9.0,8.0,38.0
2020-01-08T00:00:00,239,84.0,15.0,15.0,77.0
2020-01-09T00:00:00,239,63.0,18.0,14.0,68.0
2020-01-10T00:00:00,239,46.0,16.0,18.0,44.0
2020-01-11T00:00:00,239,32.0,22.0,26.0,49.0
2020-01-12T00:00:00,239,22.0,14.0,11.0,28.0
2020-01-13T00:00:00,239,55.0,14.0,16.0,48.0
2020-01-14T00:00:00,239,63.0,24.0,26.0,60.0
2020-01-15T00:00:00,239,70.0,20.0,21.0,67.0
2020-01-16T00:00:00,239,57.0,22.0,24.0,54.0
2020-01-17T00:00:00,239,70.0,24.0,21.0,76.0
2020-01-18T00:00:00,239,36.0,17.0,17.0,55.0
2020-01-19T00:00:00,239,34.0,5.0,7.0,32.0
2020-01-20T00:00:00,239,37.0,11.0,16.0,43.0
2020-01-21T00:00:00,239,12.0,7.0,4.0,10.0
2020-01-22T00:00:00,239,38.0,17.0,16.0,34.0
2020-01-23T00:00:00,239,58.0,17.0,23.0,61.0
2020-01-24T00:00:00,239,48.0,16.0,19.0,55.0
2020-01-25T00:00:00,239,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,239,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,239,68.0,18.0,18.0,45.0
2020-01-28T00:00:00,239,60.0,27.0,23.0,62.0
2020-01-29T00:00:00,239,68.0,16.0,19.0,63.0
2020-01-30T00:00:00,239,53.0,28.0,24.0,61.0
2020-01-31T00:00:00,239,66.0,18.0,18.0,84.0
2020-01-01T00:00:00,240,25.0,12.0,11.0,21.0
2020-01-02T00:00:00,240,50.0,11.0,11.0,54.0
2020-01-03T00:00:00,240,49.0,18.0,17.0,41.0
2020-01-04T00:00:00,240,38.0,17.0,17.0,39.0
2020-01-05T00:00:00,240,25.0,12.0,14.0,37.0
2020-01-06T00:00:00,240,34.0,12.0,11.0,31.0
2020-01-07T00:00:00,240,49.0,15.0,13.0,53.0
2020-01-08T00:00:00,240,58.0,15.0,15.0,49.0
2020-01-09T00:00:00,240,49.0,18.0,18.0,60.0
2020-01-10T00:00:00,240,30.0,20.0,24.0,36.0
2020-01-11T00:00:00,240,38.0,15.0,15.0,57.0
2020-01-12T00:00:00,240,26.0,18.0,20.0,33.0
2020-01-13T00:00:00,240,61.0,20.0,20.0,57.0
2020-01-14T00:00:00,240,59.0,22.0,24.0,50.0
2020-01-15T00:00:00,240,61.0,16.0,15.0,58.0
2020-01-16T00:00:00,240,59.0,24.0,27.0,65.0
2020-01-17T00:00:00,240,42.0,18.0,19.0,59.0
2020-01-18T00:00:00,240,32.0,14.0,19.0,40.0
2020-01-19T00:00:00,240,24.0,12.0,16.0,24.0
2020-01-20T00:00:00,240,34.0,9.0,6.0,29.0
2020-01-21T00:00:00,240,12.0,2.0,5.0,10.0
2020-01-22T00:00:00,240,34.0,17.0,10.0,30.0
2020-01-23T00:00:00,240,44.0,10.0,19.0,55.0
2020-01-24T00:00:00,240,44.0,19.0,19.0,38.0
2020-01-25T00:00:00,240,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,240,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,240,64.0,21.0,18.0,48.0
2020-01-28T00:00:00,240,69.0,16.0,22.0,50.0
2020-01-29T00:00:00,240,59.0,20.0,21.0,54.0
2020-01-30T00:00:00,240,52.0,19.0,18.0,62.0
2020-01-31T00:00:00,240,53.0,13.0,16.0,39.0
2020-01-01T00:00:00,241,31.0,8.0,11.0,18.0
2020-01-02T00:00:00,241,41.0,22.0,15.0,49.0
2020-01-03T00:00:00,241,17.0,19.0,29.0,26.0
2020-01-04T00:00:00,241,28.0,12.0,15.0,22.0
2020-01-05T00:00:00,241,18.0,9.0,11.0,32.0
2020-01-06T00:00:00,241,15.0,12.0,22.0,21.0
2020-01-07T00:00:00,241,70.0,29.0,18.0,54.0
2020-01-08T00:00:00,241,49.0,22.0,23.0,48.0
2020-01-09T00:00:00,241,52.0,21.0,26.0,61.0
2020-01-10T00:00:00,241,23.0,21.0,26.0,34.0
2020-01-11T00:00:00,241,28.0,17.0,21.0,22.0
2020-01-12T00:00:00,241,28.0,15.0,19.0,25.0
2020-01-13T00:00:00,241,50.0,32.0,21.0,56.0
2020-01-14T00:00:00,241,49.0,25.0,38.0,54.0
2020-01-15T00:00:00,241,44.0,29.0,27.0,48.0
2020-01-16T00:00:00,241,58.0,26.0,23.0,49.0
2020-01-17T00:00:00,241,51.0,31.0,39.0,62.0
2020-01-18T00:00:00,241,25.0,21.0,19.0,24.0
2020-01-19T00:00:00,241,18.0,16.0,14.0,37.0
2020-01-20T00:00:00,241,44.0,14.0,15.0,37.0
2020-01-21T00:00:00,241,3.0,1.0,3.0,8.0
2020-01-22T00:00:00,241,16.0,20.0,13.0,33.0
2020-01-23T00:00:00,241,53.0,25.0,23.0,49.0
2020-01-24T00:00:00,241,50.0,23.0,36.0,53.0
2020-01-25T00:00:00,241,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,241,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,241,63.0,28.0,17.0,53.0
2020-01-28T00:00:00,241,64.0,22.0,24.0,54.0
2020-01-29T00:00:00,241,49.0,32.0,28.0,61.0
2020-01-30T00:00:00,241,49.0,27.0,35.0,51.0
2020-01-31T00:00:00,241,62.0,26.0,26.0,64.0
2020-01-01T00:00:00,242,7.0,18.0,17.0,20.0
2020-01-02T00:00:00,242,16.0,10.0,11.0,27.0
2020-01-03T00:00:00,242,34.0,17.0,16.0,39.0
2020-01-04T00:00:00,242,23.0,13.0,14.0,26.0
2020-01-05T00:00:00,242,31.0,17.0,12.0,28.0
2020-01-06T00:00:00,242,11.0,4.0,7.0,13.0
2020-01-07T00:00:00,242,17.0,15.0,18.0,30.0
2020-01-08T00:00:00,242,36.0,17.0,19.0,31.0
2020-01-09T00:00:00,242,38.0,22.0,23.0,42.0
2020-01-10T00:00:00,242,33.0,12.0,17.0,28.0
2020-01-11T00:00:00,242,18.0,20.0,27.0,19.0
2020-01-12T00:00:00,242,25.0,13.0,16.0,12.0
2020-01-13T00:00:00,242,52.0,14.0,15.0,66.0
2020-01-14T00:00:00,242,48.0,18.0,25.0,44.0
2020-01-15T00:00:00,242,50.0,22.0,25.0,51.0
2020-01-16T00:00:00,242,33.0,10.0,14.0,34.0
2020-01-17T00:00:00,242,50.0,20.0,23.0,50.0
2020-01-18T00:00:00,242,17.0,12.0,17.0,18.0
2020-01-19T00:00:00,242,28.0,8.0,9.0,28.0
2020-01-20T00:00:00,242,32.0,10.0,15.0,35.0
2020-01-21T00:00:00,242,3.0,3.0,6.0,6.0
2020-01-22T00:00:00,242,29.0,10.0,10.0,32.0
2020-01-23T00:00:00,242,47.0,15.0,18.0,49.0
2020-01-24T00:00:00,242,27.0,16.0,17.0,14.0
2020-01-25T00:00:00,242,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,242,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,242,49.0,17.0,17.0,39.0
2020-01-28T00:00:00,242,52.0,25.0,22.0,59.0
2020-01-29T00:00:00,242,30.0,23.0,25.0,30.0
2020-01-30T00:00:00,242,21.0,22.0,32.0,21.0
2020-01-31T00:00:00,242,56.0,10.0,14.0,54.0
2020-01-01T00:00:00,243,15.0,4.0,5.0,8.0
2020-01-02T00:00:00,243,22.0,8.0,8.0,25.0
2020-01-03T00:00:00,243,30.0,9.0,8.0,34.0
2020-01-04T00:00:00,243,21.0,8.0,8.0,10.0
2020-01-05T00:00:00,243,11.0,7.0,9.0,19.0
2020-01-06T00:00:00,243,16.0,6.0,6.0,18.0
2020-01-07T00:00:00,243,30.0,9.0,13.0,22.0
2020-01-08T00:00:00,243,25.0,16.0,11.0,34.0
2020-01-09T00:00:00,243,23.0,16.0,22.0,22.0
2020-01-10T00:00:00,243,27.0,5.0,4.0,23.0
2020-01-11T00:00:00,243,15.0,9.0,9.0,17.0
2020-01-12T00:00:00,243,17.0,7.0,7.0,26.0
2020-01-13T00:00:00,243,28.0,15.0,9.0,30.0
2020-01-14T00:00:00,243,28.0,19.0,23.0,33.0
2020-01-15T00:00:00,243,26.0,21.0,18.0,24.0
2020-01-16T00:00:00,243,20.0,17.0,23.0,26.0
2020-01-17T00:00:00,243,18.0,16.0,20.0,20.0
2020-01-18T00:00:00,243,20.0,8.0,7.0,19.0
2020-01-19T00:00:00,243,20.0,4.0,3.0,14.0
2020-01-20T00:00:00,243,30.0,5.0,4.0,21.0
2020-01-21T00:00:00,243,3.0,4.0,4.0,6.0
2020-01-22T00:00:00,243,13.0,10.0,9.0,22.0
2020-01-23T00:00:00,243,29.0,10.0,14.0,29.0
2020-01-24T00:00:00,243,27.0,15.0,14.0,30.0
2020-01-25T00:00:00,243,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,243,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,243,36.0,13.0,12.0,28.0
2020-01-28T00:00:00,243,36.0,15.0,15.0,38.0
2020-01-29T00:00:00,243,22.0,11.0,15.0,27.0
2020-01-30T00:00:00,243,24.0,16.0,15.0,25.0
2020-01-31T00:00:00,243,40.0,17.0,25.0,33.0
2020-01-01T00:00:00,244,24.0,3.0,4.0,11.0
2020-01-02T00:00:00,244,27.0,11.0,10.0,35.0
2020-01-03T00:00:00,244,22.0,16.0,21.0,26.0
2020-01-04T00:00:00,244,28.0,8.0,11.0,17.0
2020-01-05T00:00:00,244,17.0,6.0,5.0,27.0
2020-01-06T00:00:00,244,7.0,10.0,15.0,10.0
2020-01-07T00:00:00,244,30.0,10.0,10.0,27.0
2020-01-08T00:00:00,244,38.0,18.0,18.0,40.0
2020-01-09T00:00:00,244,34.0,20.0,19.0,37.0
2020-01-10T00:00:00,244,16.0,12.0,17.0,18.0
2020-01-11T00:00:00,244,26.0,11.0,17.0,16.0
2020-01-12T00:00:00,244,9.0,8.0,14.0,20.0
2020-01-13T00:00:00,244,38.0,13.0,9.0,31.0
2020-01-14T00:00:00,244,27.0,13.0,14.0,44.0
2020-01-15T00:00:00,244,23.0,15.0,15.0,28.0
2020-01-16T00:00:00,244,22.0,21.0,17.0,21.0
2020-01-17T00:00:00,244,20.0,18.0,28.0,20.0
2020-01-18T00:00:00,244,9.0,11.0,16.0,8.0
2020-01-19T00:00:00,244,28.0,11.0,11.0,20.0
2020-01-20T00:00:00,244,14.0,5.0,6.0,23.0
2020-01-21T00:00:00,244,7.0,1.0,1.0,5.0
2020-01-22T00:00:00,244,27.0,6.0,7.0,20.0
2020-01-23T00:00:00,244,28.0,13.0,12.0,35.0
2020-01-24T00:00:00,244,31.0,10.0,12.0,33.0
2020-01-25T00:00:00,244,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,244,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,244,40.0,11.0,11.0,35.0
2020-01-28T00:00:00,244,47.0,13.0,10.0,34.0
2020-01-29T00:00:00,244,23.0,12.0,18.0,34.0
2020-01-30T00:00:00,244,49.0,16.0,12.0,29.0
2020-01-31T00:00:00,244,13.0,20.0,18.0,30.0
2020-01-01T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-02T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-03T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-04T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-05T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-06T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-07T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-08T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-09T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-10T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-11T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-12T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-13T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-14T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-15T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-16T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-17T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-18T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-19T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-20T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-21T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-22T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-23T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-24T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-25T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-28T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-29T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-30T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-31T00:00:00,245,0.0,0.0,0.0,0.0
2020-01-01T00:00:00,246,21.0,8.0,8.0,23.0
2020-01-02T00:00:00,246,69.0,14.0,16.0,55.0
2020-01-03T00:00:00,246,49.0,17.0,16.0,54.0
2020-01-04T00:00:00,246,38.0,15.0,15.0,48.0
2020-01-05T00:00:00,246,27.0,12.0,16.0,34.0
2020-01-06T00:00:00,246,35.0,9.0,8.0,27.0
2020-01-07T00:00:00,246,48.0,19.0,17.0,48.0
2020-01-08T00:00:00,246,73.0,22.0,22.0,66.0
2020-01-09T00:00:00,246,57.0,24.0,23.0,71.0
2020-01-10T00:00:00,246,48.0,24.0,23.0,42.0
2020-01-11T00:00:00,246,40.0,21.0,19.0,46.0
2020-01-12T00:00:00,246,39.0,15.0,16.0,42.0
2020-01-13T00:00:00,246,60.0,22.0,22.0,64.0
2020-01-14T00:00:00,246,56.0,27.0,31.0,67.0
2020-01-15T00:00:00,246,49.0,24.0,25.0,47.0
2020-01-16T00:00:00,246,53.0,29.0,29.0,57.0
2020-01-17T00:00:00,246,57.0,31.0,33.0,59.0
2020-01-18T00:00:00,246,44.0,13.0,15.0,53.0
2020-01-19T00:00:00,246,32.0,12.0,12.0,31.0
2020-01-20T00:00:00,246,28.0,14.0,14.0,27.0
2020-01-21T00:00:00,246,14.0,4.0,6.0,4.0
2020-01-22T00:00:00,246,54.0,11.0,12.0,48.0
2020-01-23T00:00:00,246,58.0,24.0,24.0,65.0
2020-01-24T00:00:00,246,59.0,22.0,21.0,57.0
2020-01-25T00:00:00,246,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,246,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,246,65.0,20.0,19.0,58.0
2020-01-28T00:00:00,246,58.0,27.0,26.0,61.0
2020-01-29T00:00:00,246,61.0,18.0,23.0,62.0
2020-01-30T00:00:00,246,71.0,35.0,34.0,82.0
2020-01-31T00:00:00,246,49.0,32.0,29.0,44.0
2020-01-01T00:00:00,247,24.0,14.0,12.0,24.0
2020-01-02T00:00:00,247,31.0,17.0,14.0,28.0
2020-01-03T00:00:00,247,45.0,16.0,13.0,54.0
2020-01-04T00:00:00,247,23.0,19.0,19.0,33.0
2020-01-05T00:00:00,247,17.0,10.0,9.0,23.0
2020-01-06T00:00:00,247,31.0,10.0,7.0,29.0
2020-01-07T00:00:00,247,58.0,17.0,17.0,47.0
2020-01-08T00:00:00,247,51.0,18.0,16.0,50.0
2020-01-09T00:00:00,247,70.0,20.0,18.0,47.0
2020-01-10T00:00:00,247,33.0,22.0,16.0,41.0
2020-01-11T00:00:00,247,21.0,18.0,16.0,43.0
2020-01-12T00:00:00,247,28.0,13.0,13.0,30.0
2020-01-13T00:00:00,247,55.0,25.0,19.0,56.0
2020-01-14T00:00:00,247,33.0,19.0,15.0,42.0
2020-01-15T00:00:00,247,48.0,22.0,22.0,44.0
2020-01-16T00:00:00,247,30.0,20.0,18.0,42.0
2020-01-17T00:00:00,247,54.0,17.0,18.0,53.0
2020-01-18T00:00:00,247,21.0,10.0,12.0,29.0
2020-01-19T00:00:00,247,32.0,5.0,6.0,20.0
2020-01-20T00:00:00,247,32.0,10.0,8.0,41.0
2020-01-21T00:00:00,247,22.0,5.0,4.0,11.0
2020-01-22T00:00:00,247,23.0,8.0,7.0,37.0
2020-01-23T00:00:00,247,34.0,17.0,14.0,42.0
2020-01-24T00:00:00,247,37.0,15.0,15.0,41.0
2020-01-25T00:00:00,247,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,247,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,247,57.0,20.0,16.0,49.0
2020-01-28T00:00:00,247,61.0,16.0,16.0,66.0
2020-01-29T00:00:00,247,36.0,20.0,18.0,58.0
2020-01-30T00:00:00,247,54.0,21.0,21.0,46.0
2020-01-31T00:00:00,247,48.0,20.0,19.0,49.0
2020-01-01T00:00:00,248,8.0,5.0,3.0,9.0
2020-01-02T00:00:00,248,14.0,4.0,5.0,23.0
2020-01-03T00:00:00,248,13.0,2.0,2.0,15.0
2020-01-04T00:00:00,248,13.0,2.0,1.0,12.0
2020-01-05T00:00:00,248,13.0,3.0,2.0,8.0
2020-01-06T00:00:00,248,10.0,2.0,4.0,3.0
2020-01-07T00:00:00,248,26.0,6.0,6.0,40.0
2020-01-08T00:00:00,248,41.0,8.0,5.0,29.0
2020-01-09T00:00:00,248,18.0,6.0,6.0,18.0
2020-01-10T00:00:00,248,17.0,4.0,6.0,12.0
2020-01-11T00:00:00,248,9.0,5.0,6.0,11.0
2020-01-12T00:00:00,248,9.0,6.0,7.0,29.0
2020-01-13T00:00:00,248,38.0,9.0,10.0,29.0
2020-01-14T00:00:00,248,33.0,2.0,4.0,21.0
2020-01-15T00:00:00,248,16.0,6.0,4.0,31.0
2020-01-16T00:00:00,248,28.0,7.0,7.0,25.0
2020-01-17T00:00:00,248,15.0,9.0,11.0,26.0
2020-01-18T00:00:00,248,15.0,2.0,4.0,16.0
2020-01-19T00:00:00,248,11.0,3.0,4.0,12.0
2020-01-20T00:00:00,248,11.0,3.0,3.0,10.0
2020-01-21T00:00:00,248,13.0,2.0,2.0,4.0
2020-01-22T00:00:00,248,17.0,4.0,3.0,13.0
2020-01-23T00:00:00,248,20.0,2.0,4.0,32.0
2020-01-24T00:00:00,248,19.0,6.0,9.0,19.0
2020-01-25T00:00:00,248,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,248,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,248,27.0,11.0,9.0,13.0
2020-01-28T00:00:00,248,26.0,7.0,8.0,25.0
2020-01-29T00:00:00,248,15.0,6.0,7.0,23.0
2020-01-30T00:00:00,248,14.0,2.0,4.0,10.0
2020-01-31T00:00:00,248,23.0,7.0,6.0,30.0
2020-01-01T00:00:00,249,7.0,5.0,6.0,5.0
2020-01-02T00:00:00,249,18.0,5.0,5.0,16.0
2020-01-03T00:00:00,249,19.0,15.0,10.0,18.0
2020-01-04T00:00:00,249,13.0,4.0,7.0,16.0
2020-01-05T00:00:00,249,23.0,3.0,3.0,22.0
2020-01-06T00:00:00,249,12.0,1.0,2.0,6.0
2020-01-07T00:00:00,249,22.0,4.0,6.0,20.0
2020-01-08T00:00:00,249,34.0,8.0,6.0,32.0
2020-01-09T00:00:00,249,25.0,7.0,3.0,29.0
2020-01-10T00:00:00,249,32.0,10.0,17.0,27.0
2020-01-11T00:00:00,249,16.0,8.0,12.0,29.0
2020-01-12T00:00:00,249,13.0,3.0,2.0,23.0
2020-01-13T00:00:00,249,42.0,10.0,10.0,21.0
2020-01-14T00:00:00,249,39.0,6.0,7.0,32.0
2020-01-15T00:00:00,249,52.0,15.0,11.0,59.0
2020-01-16T00:00:00,249,40.0,10.0,16.0,38.0
2020-01-17T00:00:00,249,34.0,10.0,10.0,37.0
2020-01-18T00:00:00,249,13.0,6.0,5.0,22.0
2020-01-19T00:00:00,249,9.0,4.0,4.0,14.0
2020-01-20T00:00:00,249,17.0,2.0,4.0,18.0
2020-01-21T00:00:00,249,5.0,1.0,1.0,8.0
2020-01-22T00:00:00,249,29.0,3.0,1.0,21.0
2020-01-23T00:00:00,249,42.0,10.0,12.0,42.0
2020-01-24T00:00:00,249,26.0,8.0,10.0,39.0
2020-01-25T00:00:00,249,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,249,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,249,45.0,2.0,2.0,30.0
2020-01-28T00:00:00,249,39.0,10.0,10.0,22.0
2020-01-29T00:00:00,249,37.0,15.0,12.0,37.0
2020-01-30T00:00:00,249,27.0,13.0,9.0,37.0
2020-01-31T00:00:00,249,39.0,15.0,14.0,28.0
2020-01-01T00:00:00,250,16.0,7.0,5.0,11.0
2020-01-02T00:00:00,250,28.0,5.0,7.0,37.0
2020-01-03T00:00:00,250,40.0,4.0,4.0,39.0
2020-01-04T00:00:00,250,22.0,7.0,3.0,30.0
2020-01-05T00:00:00,250,21.0,10.0,12.0,15.0
2020-01-06T00:00:00,250,17.0,5.0,7.0,10.0
2020-01-07T00:00:00,250,11.0,3.0,2.0,7.0
2020-01-08T00:00:00,250,47.0,10.0,13.0,46.0
2020-01-09T00:00:00,250,42.0,11.0,11.0,42.0
2020-01-10T00:00:00,250,30.0,12.0,8.0,37.0
2020-01-11T00:00:00,250,25.0,11.0,11.0,34.0
2020-01-12T00:00:00,250,19.0,7.0,10.0,19.0
2020-01-13T00:00:00,250,44.0,12.0,7.0,42.0
2020-01-14T00:00:00,250,38.0,15.0,13.0,32.0
2020-01-15T00:00:00,250,39.0,15.0,17.0,52.0
2020-01-16T00:00:00,250,25.0,18.0,18.0,33.0
2020-01-17T00:00:00,250,38.0,14.0,19.0,27.0
2020-01-18T00:00:00,250,26.0,10.0,9.0,29.0
2020-01-19T00:00:00,250,13.0,5.0,8.0,17.0
2020-01-20T00:00:00,250,20.0,9.0,9.0,22.0
2020-01-21T00:00:00,250,12.0,2.0,1.0,9.0
2020-01-22T00:00:00,250,33.0,6.0,7.0,31.0
2020-01-23T00:00:00,250,53.0,12.0,13.0,45.0
2020-01-24T00:00:00,250,34.0,12.0,12.0,34.0
2020-01-25T00:00:00,250,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,250,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,250,49.0,10.0,8.0,28.0
2020-01-28T00:00:00,250,43.0,15.0,16.0,51.0
2020-01-29T00:00:00,250,48.0,12.0,12.0,48.0
2020-01-30T00:00:00,250,40.0,11.0,14.0,61.0
2020-01-31T00:00:00,250,44.0,16.0,17.0,30.0
2020-01-01T00:00:00,251,13.0,5.0,7.0,10.0
2020-01-02T00:00:00,251,37.0,9.0,9.0,31.0
2020-01-03T00:00:00,251,29.0,14.0,14.0,30.0
2020-01-04T00:00:00,251,33.0,5.0,7.0,38.0
2020-01-05T00:00:00,251,36.0,11.0,13.0,35.0
2020-01-06T00:00:00,251,16.0,13.0,16.0,23.0
2020-01-07T00:00:00,251,31.0,9.0,8.0,34.0
2020-01-08T00:00:00,251,52.0,13.0,9.0,46.0
2020-01-09T00:00:00,251,38.0,21.0,18.0,43.0
2020-01-10T00:00:00,251,6.0,1.0,2.0,5.0
2020-01-11T00:00:00,251,16.0,9.0,17.0,35.0
2020-01-12T00:00:00,251,24.0,5.0,13.0,21.0
2020-01-13T00:00:00,251,39.0,14.0,14.0,34.0
2020-01-14T00:00:00,251,32.0,16.0,18.0,37.0
2020-01-15T00:00:00,251,33.0,16.0,16.0,34.0
2020-01-16T00:00:00,251,48.0,9.0,14.0,45.0
2020-01-17T00:00:00,251,30.0,16.0,18.0,39.0
2020-01-18T00:00:00,251,24.0,7.0,11.0,28.0
2020-01-19T00:00:00,251,15.0,5.0,6.0,17.0
2020-01-20T00:00:00,251,23.0,7.0,8.0,30.0
2020-01-21T00:00:00,251,6.0,2.0,2.0,4.0
2020-01-22T00:00:00,251,24.0,4.0,4.0,16.0
2020-01-23T00:00:00,251,38.0,12.0,13.0,41.0
2020-01-24T00:00:00,251,39.0,11.0,10.0,48.0
2020-01-25T00:00:00,251,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,251,0.0,0.0,0.0,0.0
